mean_fee,service_count,above_cap,sa3_code,sa3_name,sa4_code,sa4_name,file_source,year,month,date,city,cccpi,cpi,base_fee,index_fee,base_cccpi,index_cccpi,base_cpi,index_cpi,base_prescpi,index_prescpi,adj_fee,prop_above,aprox_sub,sub_lvl
10.3,14,0,60102,"Hobart - North
East",601,Hobart,September quarter 2021.xlsx,2021,9,2021-09-01,hob,167.1,117.3,9.24,111.47186147186147,151,110.66225165562915,111,105.67567567567568,133.7,87.73373223635005,9.036574420344056,0,0.8096098162323244,control
10.43,10,0,60103,"Hobart - North
West",601,Hobart,September quarter 2021.xlsx,2021,9,2021-09-01,hob,167.1,117.3,9.39,111.07561235356762,151,110.66225165562915,111,105.67567567567568,133.7,87.73373223635005,9.150628272251309,0,0.4133606979384723,control
9.38,7,0,60104,"Hobart - South
and West",601,Hobart,September quarter 2021.xlsx,2021,9,2021-09-01,hob,167.1,117.3,8.28,113.2850241545894,151,110.66225165562915,111,105.67567567567568,133.7,87.73373223635005,8.229424083769635,0,2.622772498960245,control
10.14,27,0,60105,Hobart Inner,601,Hobart,September quarter 2021.xlsx,2021,9,2021-09-01,hob,167.1,117.3,9.19,110.33732317736671,151,110.66225165562915,111,105.67567567567568,133.7,87.73373223635005,8.896200448765896,0,-0.32492847826243576,control
10.46,10,1,70101,Darwin City,701,Darwin,September quarter 2021.xlsx,2021,9,2021-09-01,dar,145.6,120.2,9.44,110.80508474576271,132.5,109.88679245283019,113.6,105.80985915492958,138.9,86.53707703383729,9.05177825773938,0.1,0.9182922929325201,control
9.93,27,0,70102,Darwin Suburbs,701,Darwin,September quarter 2021.xlsx,2021,9,2021-09-01,dar,145.6,120.2,9.07,109.48180815876516,132.5,109.88679245283019,113.6,105.80985915492958,138.9,86.53707703383729,8.593131749460044,0,-0.4049842940650308,control
10.12,20,0,70104,Palmerston,701,Darwin,September quarter 2021.xlsx,2021,9,2021-09-01,dar,145.6,120.2,8.97,112.8205128205128,132.5,109.88679245283019,113.6,105.80985915492958,138.9,86.53707703383729,8.757552195824333,0,2.9337203676826107,control
12.69,31,19,80105,North Canberra,801,"Australian
Capital Territory",September quarter 2021.xlsx,2021,9,2021-09-01,can,152,119.7,11.42,111.12084063047286,127,119.68503937007874,113.1,105.83554376657825,137.3,87.18135469774217,11.06331391114348,0.6129032258064516,-8.564198739605885,control
12.48,25,11,80106,South Canberra,801,"Australian
Capital Territory",September quarter 2021.xlsx,2021,9,2021-09-01,can,152,119.7,11.43,109.18635170603675,127,119.68503937007874,113.1,105.83554376657825,137.3,87.18135469774217,10.880233066278223,0.44,-10.498687664041995,control
11.86,75,26,11501,Baulkham Hills,115,"Sydney -
Baulkham Hills
and Hawkesbury",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,10.37,114.36837029893925,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,10.32337866857552,0.3466666666666667,-2.4640160646971054,control
11.39,18,2,11502,"Dural - Wisemans
Ferry",115,"Sydney -
Baulkham Hills
and Hawkesbury",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,9.99,114.01401401401401,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,9.914273443092341,0.1111111111111111,-2.8183723496223507,control
10.34,6,0,11503,Hawkesbury,115,"Sydney -
Baulkham Hills
and Hawkesbury",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,9.11,113.50164654226124,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,9.000314960629922,0,-3.3307398213751185,control
11.41,27,4,11504,"Rouse Hill -
McGraths Hill",115,"Sydney -
Baulkham Hills
and Hawkesbury",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,9.62,118.60706860706863,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,9.931682176091625,0.14814814814814814,1.7746822434322667,control
10.46,61,3,11601,Blacktown,116,"Sydney -
Blacktown",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,9.07,115.32524807056231,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,9.104767358625628,0.04918032786885246,-1.5071382930740498,control
11.36,49,7,11602,Blacktown - North,116,"Sydney -
Blacktown",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,9.71,116.99279093717816,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,9.888160343593414,0.14285714285714285,0.16040457354179694,control
9.92,43,0,11603,Mount Druitt,116,"Sydney -
Blacktown",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,8.82,112.47165532879819,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,8.634731567644954,0,-4.360731034838167,control
11.46,20,3,11701,Botany,117,"Sydney - City
and Inner South",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,10.38,110.40462427745665,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,9.975204008589836,0.15,-6.427762086179712,control
12.57,24,16,11702,"Marrickville -
Sydenham -
Petersham",117,"Sydney - City
and Inner South",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,11.62,108.17555938037866,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,10.941388690050108,0.6666666666666666,-8.656826983257702,control
13.27,109,76,11703,Sydney Inner City,117,"Sydney - City
and Inner South",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,12.47,106.41539695268645,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,11.550694345025054,0.6972477064220184,-10.41698941094991,control
14.8,66,61,11801,"Eastern Suburbs
- North",118,"Sydney -
Eastern
Suburbs",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,13.86,106.7821067821068,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,12.882462419470293,0.9242424242424242,-10.050279581529566,control
13.06,69,44,11802,"Eastern Suburbs
- South",118,"Sydney -
Eastern
Suburbs",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,12.26,106.5252854812398,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,11.36790264853257,0.6376811594202898,-10.307100882396554,control
10.7,101,5,11901,Bankstown,119,"Sydney - Inner
South West",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,9.46,113.10782241014799,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,9.313672154617036,0.04950495049504951,-3.7245639534883708,control
10.57,76,2,11902,Canterbury,119,"Sydney - Inner
South West",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,9.38,112.68656716417911,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,9.200515390121689,0.02631578947368421,-4.14581919945725,control
11.24,67,13,11903,Hurstville,119,"Sydney - Inner
South West",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,10.2,110.19607843137256,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,9.78370794559771,0.19402985074626866,-6.636307932263804,control
10.94,62,7,11904,"Kogarah -
Rockdale",119,"Sydney - Inner
South West",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,9.75,112.2051282051282,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,9.522576950608446,0.11290322580645161,-4.627258158508155,control
12.78,40,27,12001,Canada Bay,120,"Sydney - Inner
West",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,11.47,111.4210985178727,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,11.12418038654259,0.675,-5.411287845763667,control
13.96,33,29,12002,Leichhardt,120,"Sydney - Inner
West",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,12.94,107.88253477588874,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,12.151295633500359,0.8787878787878788,-8.949851587747617,control
12.21,68,33,12003,"Strathfield -
Burwood -
Ashfield",120,"Sydney - Inner
West",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,11,111.00000000000001,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,10.628031496062993,0.4852941176470588,-5.8323863636363455,control
13.6,67,52,12101,"Chatswood -
Lane Cove",121,"Sydney - North
Sydney and
Hornsby",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,12.58,108.10810810810811,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,11.837938439513243,0.7761194029850746,-8.724278255528247,control
12,46,19,12102,Hornsby,121,"Sydney - North
Sydney and
Hornsby",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,10.7,112.14953271028038,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,10.445239799570508,0.41304347826086957,-4.682853653355977,control
13.91,54,43,12103,Ku-ring-gai,121,"Sydney - North
Sydney and
Hornsby",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,13.29,104.66516177577125,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,12.107773801002146,0.7962962962962963,-12.167224587865107,control
14.89,39,38,12104,"North Sydney -
Mosman",121,"Sydney - North
Sydney and
Hornsby",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,14.26,104.4179523141655,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,12.960801717967072,0.9743589743589743,-12.414434049470856,control
14.16,22,22,12201,Manly,122,"Sydney -
Northern
Beaches",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,13.36,105.98802395209582,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,12.325382963493201,1,-10.844362411540544,control
12.44,21,11,12202,Pittwater,122,"Sydney -
Northern
Beaches",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,11.24,110.67615658362988,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,10.82823192555476,0.5238095238095238,-6.156229780006484,control
12.04,66,23,12203,Warringah,122,"Sydney -
Northern
Beaches",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,11.17,107.78871978513875,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,10.480057265569076,0.3484848484848485,-9.043666578497607,control
10.29,38,0,12301,Camden,123,"Sydney - Outer
South West",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,9.06,113.57615894039735,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,8.95679312813171,0,-3.256227423239011,control
9.96,87,1,12302,"Campbelltown
(NSW)",123,"Sydney - Outer
South West",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,8.38,118.85441527446301,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,8.669549033643523,0.011494252873563218,2.0220289108266485,control
9.02,22,0,12303,Wollondilly,123,"Sydney - Outer
South West",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,7.61,118.52825229960577,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,7.851338582677165,0,1.6958659359694082,control
10.29,23,1,12401,Blue Mountains,124,"Sydney - Outer
West and Blue
Mountains",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,9.07,113.45093715545754,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,8.95679312813171,0.043478260869565216,-3.3814492081788217,control
10.43,82,2,12403,Penrith,124,"Sydney - Outer
West and Blue
Mountains",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,9.12,114.3640350877193,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,9.078654259126699,0.024390243902439025,-2.4683512759170583,control
10,21,0,12404,"Richmond -
Windsor",124,"Sydney - Outer
West and Blue
Mountains",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,8.67,115.34025374855825,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,8.70436649964209,0,-1.4921326150781056,control
10.16,25,0,12405,St Marys,124,"Sydney - Outer
West and Blue
Mountains",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,8.71,116.64753157290471,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,8.843636363636364,0,-0.18485479073164868,control
11.48,32,9,12501,Auburn,125,"Sydney -
Parramatta",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,10.25,112.00000000000001,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,9.99261274158912,0.28125,-4.8323863636363455,control
11.63,29,6,12502,Carlingford,125,"Sydney -
Parramatta",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,10.4,111.82692307692308,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,10.123178239083751,0.20689655172413793,-5.00546328671328,control
10.29,93,3,12503,"Merrylands -
Guildford",125,"Sydney -
Parramatta",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,8.99,114.46051167964404,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,8.95679312813171,0.03225806451612903,-2.371874683992317,control
10.69,84,10,12504,Parramatta,125,"Sydney -
Parramatta",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,9.55,111.9371727748691,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,9.304967788117395,0.11904761904761904,-4.8952135887672625,control
12.48,22,11,12601,"Pennant Hills -
Epping",126,Sydney - Ryde,December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,11.05,112.94117647058823,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,10.863049391553329,0.5,-3.891209893048128,control
12.65,73,45,12602,"Ryde - Hunters
Hill",126,Sydney - Ryde,December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,11.24,112.54448398576513,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,11.011023622047244,0.6164383561643836,-4.287902377871234,control
10.16,60,2,12701,"Bringelly - Green
Valley",127,"Sydney - South
West",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,8.78,115.71753986332575,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,8.843636363636364,0.03333333333333333,-1.1148465003106054,control
10.25,74,5,12702,Fairfield,127,"Sydney - South
West",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,9.01,113.76248612652608,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,8.921975662133143,0.06756756756756757,-3.069900237110275,control
10.08,63,2,12703,Liverpool,127,"Sydney - South
West",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,8.66,116.39722863741339,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,8.774001431639228,0.031746031746031744,-0.4351577262229682,control
11.26,63,8,12801,"Cronulla -
Miranda -
Caringbah",128,"Sydney -
Sutherland",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,10.25,109.85365853658537,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,9.801116678596992,0.12698412698412698,-6.978727827050989,control
10.51,65,2,12802,"Sutherland -
Menai -
Heathcote",128,"Sydney -
Sutherland",December quarter 2021.xlsx,2021,12,2021-12-01,syd,164.5,121.6,9.54,110.16771488469604,140.8,116.83238636363636,115.2,105.55555555555556,139.7,87.0436649964209,9.148289191123837,0.03076923076923077,-6.6646714789403205,control
11.81,33,9,20601,"Brunswick -
Coburg",206,"Melbourne -
Inner",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,10.68,110.58052434456928,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,10.277663082437275,0.2727272727272727,-6.319844659120761,control
12.56,19,11,20602,Darebin - South,206,"Melbourne -
Inner",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,11.37,110.46613896218118,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,10.930351254480286,0.5789473684210527,-6.434230041508869,control
11.98,22,9,20603,Essendon,206,"Melbourne -
Inner",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,10.94,109.50639853747717,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,10.425605734767025,0.4090909090909091,-7.393970466212878,control
12.82,44,29,20604,Melbourne City,206,"Melbourne -
Inner",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,11.86,108.09443507588534,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,11.156616487455196,0.6590909090909091,-8.805933927804702,control
12.94,37,26,20605,Port Phillip,206,"Melbourne -
Inner",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,11.98,108.01335559265442,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,11.261046594982078,0.7027027027027027,-8.887013411035625,control
13.48,15,12,20606,"Stonnington -
West",206,"Melbourne -
Inner",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,12.24,110.13071895424838,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,11.730982078853046,0.8,-6.769650049441665,control
12.24,35,16,20607,Yarra,206,"Melbourne -
Inner",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,11.39,107.46268656716418,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,10.651870967741935,0.45714285714285713,-9.437682436525861,control
12.94,49,34,20701,Boroondara,207,"Melbourne -
Inner East",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,12.15,106.50205761316872,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,11.261046594982078,0.6938775510204082,-10.398311390521329,control
11.68,28,3,20702,"Manningham -
West",207,"Melbourne -
Inner East",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,10.46,111.66347992351815,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,10.16453046594982,0.10714285714285714,-5.236889080171892,control
12.38,35,18,20703,"Whitehorse -
West",207,"Melbourne -
Inner East",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,11.23,110.24042742653606,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,10.773706093189965,0.5142857142857142,-6.659941577153987,control
12.79,35,25,20801,Bayside,208,"Melbourne -
Inner South",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,12.35,103.56275303643724,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,11.130508960573474,0.7142857142857143,-13.337615967252802,control
12.87,60,37,20802,Glen Eira,208,"Melbourne -
Inner South",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,12.24,105.14705882352939,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,11.200129032258065,0.6166666666666667,-11.753310180160653,control
12.01,44,15,20803,Kingston,208,"Melbourne -
Inner South",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,10.99,109.28116469517744,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,10.451713261648745,0.3409090909090909,-7.619204308512607,control
12.65,10,7,20804,"Stonnington -
East",208,"Melbourne -
Inner South",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,11.84,106.84121621621622,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,11.008673835125448,0.7,-10.05915278747382,control
11.62,37,6,20901,Banyule,209,"Melbourne -
North East",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,10.77,107.89229340761375,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,10.112315412186378,0.16216216216216217,-9.008075596076296,control
11.57,27,3,20902,Darebin - North,209,"Melbourne -
North East",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,10.48,110.40076335877862,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,10.068802867383512,0.1111111111111111,-6.499605644911426,control
11.19,22,4,20903,"Nillumbik -
Kinglake",209,"Melbourne -
North East",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,10.31,108.53540252182346,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,9.73810752688172,0.18181818181818182,-8.364966481866588,control
10.69,65,2,20904,"Whittlesea -
Wallan",209,"Melbourne -
North East",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,9.39,113.84451544195953,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,9.302982078853045,0.03076923076923077,-3.0558535617305154,control
11.06,13,3,21001,Keilor,210,"Melbourne -
North West",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,9.98,110.82164328657316,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,9.624974910394265,0.23076923076923078,-6.078725717116882,control
10.79,7,0,21002,Macedon Ranges,210,"Melbourne -
North West",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,9.71,111.12255406797114,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,9.39000716845878,0,-5.777814935718908,control
11.57,15,2,21003,Moreland - North,210,"Melbourne -
North West",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,10.14,114.1025641025641,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,10.068802867383512,0.13333333333333333,-2.797804901125943,control
10.16,17,0,21004,Sunbury,210,"Melbourne -
North West",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,9.12,111.40350877192984,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,8.841749103942652,0,-5.496860231760209,control
10.65,56,1,21005,"Tullamarine -
Broadmeadows",210,"Melbourne -
North West",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,9.42,113.05732484076434,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,9.268172043010752,0.017857142857142856,-3.8430441629257075,control
11.28,46,5,21101,Knox,211,"Melbourne -
Outer East",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,10.25,110.04878048780486,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,9.81643010752688,0.10869565217391304,-6.851588515885183,control
11.94,5,2,21102,"Manningham -
East",211,"Melbourne -
Outer East",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,10.3,115.92233009708737,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,10.39079569892473,0.4,-0.9780389066026771,control
10.99,42,1,21103,Maroondah,211,"Melbourne -
Outer East",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,9.8,112.14285714285714,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,9.56405734767025,0.023809523809523808,-4.757511860832906,control
11.55,25,1,21104,Whitehorse - East,211,"Melbourne -
Outer East",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,10.26,112.57309941520468,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,10.051397849462365,0.04,-4.327269588485365,control
10.87,39,4,21105,Yarra Ranges,211,"Melbourne -
Outer East",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,9.35,116.25668449197862,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,9.459627240143368,0.10256410256410256,-0.6436845117114274,control
10.26,36,0,21201,Cardinia,212,"Melbourne -
South East",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,9.04,113.49557522123894,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,8.928774193548387,0,-3.404793782451108,control
10.71,40,2,21202,Casey - North,212,"Melbourne -
South East",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,9.61,111.44640998959419,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,9.320387096774194,0.05,-5.453959014095858,control
10.36,72,0,21203,Casey - South,212,"Melbourne -
South East",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,9.32,111.15879828326179,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,9.01579928315412,0,-5.741570720428257,control
10.95,53,4,21204,Dandenong,212,"Melbourne -
South East",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,9.56,114.53974895397488,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,9.529247311827955,0.07547169811320754,-2.360620049715166,control
11.71,51,16,21205,Monash,212,"Melbourne -
South East",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,10.44,112.16475095785441,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,10.190637992831542,0.3137254901960784,-4.735618045835636,control
10.59,46,2,21301,Brimbank,213,"Melbourne -
West",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,9.3,113.87096774193549,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,9.21595698924731,0.043478260869565216,-3.0294012617545576,control
11.9,28,10,21302,Hobsons Bay,213,"Melbourne -
West",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,10.49,113.441372735939,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,10.355985663082437,0.35714285714285715,-3.458996267751047,control
11.87,25,5,21303,Maribyrnong,213,"Melbourne -
West",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,10.72,110.7276119402985,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,10.329878136200715,0.2,-6.172757063391543,control
10.63,62,4,21304,"Melton - Bacchus
Marsh",213,"Melbourne -
West",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,9.14,116.3019693654267,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,9.250767025089607,0.06451612903225806,-0.598399638263345,control
11.13,97,9,21305,Wyndham,213,"Melbourne -
West",December quarter 2021.xlsx,2021,12,2021-12-01,mel,158.4,121.4,9.94,111.9718309859155,135.5,116.90036900369005,114.6,105.93368237347295,139.5,87.02508960573476,9.68589247311828,0.09278350515463918,-4.928538017774542,control
10.32,27,1,30101,Capalaba,301,Brisbane - East,December quarter 2021.xlsx,2021,12,2021-12-01,bri,176,122.6,8.32,124.03846153846155,151,116.55629139072849,114,107.5438596491228,140.2,87.44650499286733,9.024479315263909,0.037037037037037035,7.482170147733058,control
10.05,31,1,30102,"Cleveland -
Stradbroke",301,Brisbane - East,December quarter 2021.xlsx,2021,12,2021-12-01,bri,176,122.6,8.74,114.98855835240276,151,116.55629139072849,114,107.5438596491228,140.2,87.44650499286733,8.788373751783167,0.03225806451612903,-1.567733038325727,control
10.72,22,0,30103,Wynnum - Manly,301,Brisbane - East,December quarter 2021.xlsx,2021,12,2021-12-01,bri,176,122.6,8.99,119.2436040044494,151,116.55629139072849,114,107.5438596491228,140.2,87.44650499286733,9.374265335235378,0,2.6873126137209056,control
10.57,18,0,30201,"Bald Hills -
Everton Park",302,Brisbane - North,December quarter 2021.xlsx,2021,12,2021-12-01,bri,176,122.6,8.71,121.35476463834671,151,116.55629139072849,114,107.5438596491228,140.2,87.44650499286733,9.243095577746077,0,4.798473247618219,control
10.56,28,0,30202,Chermside,302,Brisbane - North,December quarter 2021.xlsx,2021,12,2021-12-01,bri,176,122.6,9.23,114.40953412784398,151,116.55629139072849,114,107.5438596491228,140.2,87.44650499286733,9.23435092724679,0,-2.146757262884506,control
